"Rule","Severity","File","Line","Message","Value"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","24","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/028-shared-validation-and-jdbc-infrastructure.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","25","Generated documents must retain this label as text but remove the .md hyperlink.","../guides/adding-a-csv-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","26","Generated documents must retain this label as text but remove the .md hyperlink.","../guides/adding-a-json-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","27","Generated documents must retain this label as text but remove the .md hyperlink.","../guides/adding-an-excel-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","28","Generated documents must retain this label as text but remove the .md hyperlink.","../guides/adding-html-link-discovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","29","Generated documents must retain this label as text but remove the .md hyperlink.","../reference/plugin-api-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","30","Generated documents must retain this label as text but remove the .md hyperlink.","../reference/plugin-properties-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","31","Generated documents must retain this label as text but remove the .md hyperlink.","../templates/plugin-java/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","32","Generated documents must retain this label as text but remove the .md hyperlink.","../examples/example-plugin/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","36","Generated documents must retain this label as text but remove the .md hyperlink.","../standards/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","37","Generated documents must retain this label as text but remove the .md hyperlink.","../decisions/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\development\README.md","38","Generated documents must retain this label as text but remove the .md hyperlink.","../architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\diagrams\source\README.md","20","Generated documents must retain this label as text but remove the .md hyperlink.","../README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","5","Generated documents must retain this label as text but remove the .md hyperlink.","../README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","6","Generated documents must retain this label as text but remove the .md hyperlink.","guides/quick-start.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","7","Generated documents must retain this label as text but remove the .md hyperlink.","user-guide/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","8","Generated documents must retain this label as text but remove the .md hyperlink.","operations/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","9","Generated documents must retain this label as text but remove the .md hyperlink.","architecture/ARCHITECTURE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","10","Generated documents must retain this label as text but remove the .md hyperlink.","development/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","11","Generated documents must retain this label as text but remove the .md hyperlink.","reference/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","12","Generated documents must retain this label as text but remove the .md hyperlink.","governance/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","13","Generated documents must retain this label as text but remove the .md hyperlink.","release/Release-Process.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","14","Generated documents must retain this label as text but remove the .md hyperlink.","review/RELEASE-READINESS-STATUS-2.0.0.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","27","Generated documents must retain this label as text but remove the .md hyperlink.","architecture/028-shared-validation-and-jdbc-infrastructure.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","28","Generated documents must retain this label as text but remove the .md hyperlink.","reference/shared-validation-and-jdbc-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","29","Generated documents must retain this label as text but remove the .md hyperlink.","architecture/021-ofgem-price-cap-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","30","Generated documents must retain this label as text but remove the .md hyperlink.","architecture/026-openmeteo-historical-weather-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","31","Generated documents must retain this label as text but remove the .md hyperlink.","architecture/027-octopus-energy-statement-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","32","Generated documents must retain this label as text but remove the .md hyperlink.","review/FINAL-DOCUMENTATION-AUDIT-2026-08-04.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","36","Generated documents must retain this label as text but remove the .md hyperlink.","release/Final-Release-Checklist.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","37","Generated documents must retain this label as text but remove the .md hyperlink.","release/Release-Evidence-Index.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","38","Generated documents must retain this label as text but remove the .md hyperlink.","decisions/ADR-REGISTER.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\DOCUMENTATION-INDEX.md","40","Generated documents must retain this label as text but remove the .md hyperlink.","release/Release-1.0.0.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\examples\example-plugin\README.md","15","Generated documents must retain this label as text but remove the .md hyperlink.","../../templates/plugin-java/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\governance\README.md","6","Generated documents must retain this label as text but remove the .md hyperlink.","data-and-privacy-governance.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\governance\README.md","7","Generated documents must retain this label as text but remove the .md hyperlink.","dependency-and-attribution-management.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\governance\README.md","8","Generated documents must retain this label as text but remove the .md hyperlink.","release-compliance-checklist.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\governance\README.md","9","Generated documents must retain this label as text but remove the .md hyperlink.","../Licensing-Policy.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\governance\README.md","10","Generated documents must retain this label as text but remove the .md hyperlink.","../../SECURITY.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\governance\README.md","11","Generated documents must retain this label as text but remove the .md hyperlink.","../../THIRD-PARTY-NOTICES.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\governance\README.md","12","Generated documents must retain this label as text but remove the .md hyperlink.","../../DATA-SOURCE-NOTICES.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\adding-a-plugin.md","186","Generated documents must retain this label as text but remove the .md hyperlink.","../reference/shared-validation-and-jdbc-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","12","Generated documents must retain this label as text but remove the .md hyperlink.","quick-start.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","13","Generated documents must retain this label as text but remove the .md hyperlink.","sql-server-bootstrap.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","14","Generated documents must retain this label as text but remove the .md hyperlink.","database-configuration-and-security.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","15","Generated documents must retain this label as text but remove the .md hyperlink.","running-plugins.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","16","Generated documents must retain this label as text but remove the .md hyperlink.","running-and-testing.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","17","Generated documents must retain this label as text but remove the .md hyperlink.","database-troubleshooting.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","21","Generated documents must retain this label as text but remove the .md hyperlink.","adding-a-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","22","Generated documents must retain this label as text but remove the .md hyperlink.","adding-a-csv-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","23","Generated documents must retain this label as text but remove the .md hyperlink.","adding-a-json-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","24","Generated documents must retain this label as text but remove the .md hyperlink.","adding-an-excel-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","25","Generated documents must retain this label as text but remove the .md hyperlink.","adding-html-link-discovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","26","Generated documents must retain this label as text but remove the .md hyperlink.","configuring-api-credentials.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","27","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-contract-migration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","29","Generated documents must retain this label as text but remove the .md hyperlink.","../templates/plugin-java/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\guides\README.md","31","Generated documents must retain this label as text but remove the .md hyperlink.","../examples/example-plugin/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\operations\README.md","10","Generated documents must retain this label as text but remove the .md hyperlink.","operations-runbook.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\operations\README.md","11","Generated documents must retain this label as text but remove the .md hyperlink.","monitoring-and-diagnostics.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\operations\README.md","12","Generated documents must retain this label as text but remove the .md hyperlink.","backup-and-recovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\operations\README.md","13","Generated documents must retain this label as text but remove the .md hyperlink.","logging-and-pool.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\operations\README.md","14","Generated documents must retain this label as text but remove the .md hyperlink.","../guides/database-troubleshooting.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\octopus\README.md","58","Generated documents must retain this label as text but remove the .md hyperlink.","../../architecture/027-octopus-energy-statement-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\octopus\README.md","59","Generated documents must retain this label as text but remove the .md hyperlink.","../../reference/octopus-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\octopus\README.md","60","Generated documents must retain this label as text but remove the .md hyperlink.","../../reference/octopus-schema.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\ofgem\README.md","66","Generated documents must retain this label as text but remove the .md hyperlink.","../../architecture/021-ofgem-price-cap-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\ofgem\README.md","67","Generated documents must retain this label as text but remove the .md hyperlink.","workbook-mapping.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\ofgem\README.md","68","Generated documents must retain this label as text but remove the .md hyperlink.","data-model.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\ofgem\README.md","69","Generated documents must retain this label as text but remove the .md hyperlink.","../../reference/ofgem-plugin-configuration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\ofgem\README.md","70","Generated documents must retain this label as text but remove the .md hyperlink.","../../reference/ofgem-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\ofgem\README.md","71","Generated documents must retain this label as text but remove the .md hyperlink.","../../reference/ofgem-price-cap-data-dictionary.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\openmeteo\README.md","62","Generated documents must retain this label as text but remove the .md hyperlink.","../../architecture/026-openmeteo-historical-weather-architecture.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\openmeteo\README.md","63","Generated documents must retain this label as text but remove the .md hyperlink.","../../reference/openmeteo-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\openmeteo\README.md","64","Generated documents must retain this label as text but remove the .md hyperlink.","../../reference/openmeteo-schema.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\README.md","12","Generated documents must retain this label as text but remove the .md hyperlink.","ofgem/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\README.md","13","Generated documents must retain this label as text but remove the .md hyperlink.","openmeteo/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\README.md","14","Generated documents must retain this label as text but remove the .md hyperlink.","octopus/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\plugins\README.md","46","Generated documents must retain this label as text but remove the .md hyperlink.","../examples/example-plugin/README.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\README.md","6","Generated documents must retain this label as text but remove the .md hyperlink.","DOCUMENTATION-INDEX.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\README.md","32","Generated documents must retain this label as text but remove the .md hyperlink.","review/RELEASE-READINESS-STATUS-2.0.0.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\reference\configuration-reference.md","96","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-properties-reference.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\reference\configuration-reference.md","97","Generated documents must retain this label as text but remove the .md hyperlink.","plugin-registry-reference.md"
